1542764839.9712863,peer2.org1.example.com,3.2MB / 2.39MB,3200000,2390000
1542764839.9712863,peer68.org1.example.com,3.18MB / 2.38MB,3180000,2380000
1542764839.9712863,peer48.org1.example.com,2.91MB / 2.13MB,2910000,2130000
1542764839.9712863,peer10.org1.example.com,3.3MB / 2.48MB,3300000,2480000
1542764839.9712863,peer98.org1.example.com,2.9MB / 2.24MB,2900000,2240000
1542764839.9712863,peer93.org1.example.com,3.4MB / 2.49MB,3400000,2490000
1542764839.9712863,peer71.org1.example.com,2.95MB / 1.67MB,2950000,1670000
1542764839.9712863,peer77.org1.example.com,2.22MB / 1.37MB,2220000,1370000
1542764839.9712863,peer58.org1.example.com,3.49MB / 2.67MB,3490000,2670000
1542764839.9712863,peer11.org1.example.com,2.67MB / 930kB,2670000,930000
1542764839.9712863,peer40.org1.example.com,3.1MB / 1.84MB,3100000,1840000
1542764839.9712863,peer20.org1.example.com,2.34MB / 786kB,2340000,786000
1542764839.9712863,peer9.org1.example.com,2.69MB / 957kB,2690000,957000
1542764839.9712863,peer45.org1.example.com,2.78MB / 1.04MB,2780000,1040000
1542764839.9712863,peer3.org1.example.com,2.71MB / 960kB,2710000,960000
1542764839.9712863,peer51.org1.example.com,2.66MB / 1.23MB,2660000,1230000
1542764839.9712863,peer57.org1.example.com,2.95MB / 1.05MB,2950000,1050000
1542764839.9712863,peer26.org1.example.com,3.01MB / 1.03MB,3010000,1030000
1542764839.9712863,peer7.org1.example.com,2.6MB / 1.13MB,2600000,1130000
1542764839.9712863,peer23.org1.example.com,3.03MB / 1.68MB,3030000,1680000
1542764839.9712863,peer65.org1.example.com,2.73MB / 972kB,2730000,972000
1542764839.9712863,peer0.org1.example.com,13.3MB / 37.5MB,13300000,37500000
1542764839.9712863,peer31.org1.example.com,2.61MB / 928kB,2610000,928000
1542764839.9712863,peer56.org1.example.com,3.41MB / 2.41MB,3410000,2410000
1542764839.9712863,peer52.org1.example.com,2.52MB / 1.04MB,2520000,1040000
1542764839.9712863,peer92.org1.example.com,2.74MB / 1.12MB,2740000,1120000
1542764839.9712863,peer78.org1.example.com,3.34MB / 2.2MB,3340000,2200000
1542764839.9712863,peer43.org1.example.com,2.66MB / 904kB,2660000,904000
1542764839.9712863,peer22.org1.example.com,1.76MB / 732kB,1760000,732000
1542764839.9712863,peer61.org1.example.com,211kB / 44.9kB,211000,44900
1542764839.9712863,peer25.org1.example.com,2.74MB / 996kB,2740000,996000
1542764839.9712863,peer39.org1.example.com,2.73MB / 1.12MB,2730000,1120000
1542764839.9712863,peer33.org1.example.com,2.92MB / 1.02MB,2920000,1020000
1542764839.9712863,peer82.org1.example.com,2.82MB / 1.27MB,2820000,1270000
1542764839.9712863,peer15.org1.example.com,2.67MB / 991kB,2670000,991000
1542764839.9712863,peer53.org1.example.com,2.57MB / 985kB,2570000,985000
1542764839.9712863,peer72.org1.example.com,2.8MB / 1.06MB,2800000,1060000
1542764839.9712863,peer5.org1.example.com,3.02MB / 1.07MB,3020000,1070000
1542764839.9712863,peer96.org1.example.com,2.77MB / 1.18MB,2770000,1180000
1542764839.9712863,peer49.org1.example.com,2.64MB / 1.11MB,2640000,1110000
1542764839.9712863,peer14.org1.example.com,3.62MB / 2.34MB,3620000,2340000

mystifying_keldysh,4.02kB / 0B
peer63.org1.example.com,1.68MB / 1.69MB
peer54.org1.example.com,1.59MB / 1.62MB
peer95.org1.example.com,1.66MB / 1.76MB
peer30.org1.example.com,1.74MB / 1.66MB
peer90.org1.example.com,1.74MB / 1.73MB
peer55.org1.example.com,1.79MB / 1.56MB
peer84.org1.example.com,1.58MB / 1.58MB
peer17.org1.example.com,1.67MB / 1.61MB
peer13.org1.example.com,1.8MB / 1.85MB
peer60.org1.example.com,1.84MB / 2.04MB
peer35.org1.example.com,1.8MB / 2MB
peer74.org1.example.com,1.74MB / 1.82MB
peer29.org1.example.com,1.7MB / 1.93MB
peer79.org1.example.com,1.81MB / 1.93MB
peer32.org1.example.com,1.92MB / 1.92MB
peer97.org1.example.com,1.77MB / 1.72MB
peer70.org1.example.com,1.75MB / 1.86MB
peer50.org1.example.com,2.07MB / 2.09MB
peer62.org1.example.com,2.15MB / 1.99MB
peer16.org1.example.com,1.93MB / 2.21MB
peer83.org1.example.com,1.84MB / 2.09MB
peer87.org1.example.com,1.79MB / 2.03MB
peer73.org1.example.com,1.92MB / 1.75MB
peer80.org1.example.com,1.86MB / 1.47MB
peer34.org1.example.com,1.68MB / 1.19MB
peer42.org1.example.com,1.62MB / 2.16MB
peer67.org1.example.com,1.96MB / 2.2MB
peer27.org1.example.com,2.01MB / 1.81MB
peer12.org1.example.com,1.37MB / 1.47MB
peer91.org1.example.com,1.92MB / 1.93MB
peer99.org1.example.com,2.07MB / 2.26MB
peer94.org1.example.com,1.65MB / 1.89MB
peer24.org1.example.com,1.87MB / 2.35MB
peer88.org1.example.com,1.72MB / 2.09MB
peer38.org1.example.com,3.23MB / 2.96MB
peer89.org1.example.com,3.59MB / 2.8MB
peer59.org1.example.com,3.51MB / 2.85MB
peer76.org1.example.com,3.44MB / 3.11MB
peer85.org1.example.com,3.63MB / 2.87MB
peer1.org1.example.com,9.83MB / 38.4MB
peer64.org1.example.com,3.25MB / 2.42MB
peer44.org1.example.com,1.85MB / 1.74MB
peer66.org1.example.com,3.57MB / 2.94MB
peer4.org1.example.com,3.37MB / 2.66MB
peer36.org1.example.com,3.5MB / 2.85MB
peer69.org1.example.com,3.41MB / 2.58MB
peer21.org1.example.com,3.47MB / 2.95MB
peer18.org1.example.com,3.16MB / 2.51MB
peer19.org1.example.com,3.13MB / 2.75MB
orderer.example.com,182kB / 19.5kB
peer46.org1.example.com,3.51MB / 2.94MB
peer41.org1.example.com,3.38MB / 2.6MB
peer8.org1.example.com,3.53MB / 2.85MB
peer86.org1.example.com,3.43MB / 2.71MB
peer47.org1.example.com,3.68MB / 2.88MB
peer6.org1.example.com,3.71MB / 2.79MB
peer75.org1.example.com,3.83MB / 2.95MB
peer81.org1.example.com,3.34MB / 2.81MB
peer37.org1.example.com,2.35MB / 1.89MB
peer28.org1.example.com,2.33MB / 2.05MB
peer2.org1.example.com,3.22MB / 2.41MB
peer68.org1.example.com,3.2MB / 2.4MB
peer48.org1.example.com,2.92MB / 2.16MB
peer10.org1.example.com,3.35MB / 2.5MB
peer98.org1.example.com,2.91MB / 2.25MB
peer93.org1.example.com,3.42MB / 2.52MB
peer71.org1.example.com,2.98MB / 1.68MB
peer77.org1.example.com,2.22MB / 1.37MB
peer58.org1.example.com,3.51MB / 2.7MB
peer11.org1.example.com,2.68MB / 933kB
peer40.org1.example.com,3.11MB / 1.85MB
peer20.org1.example.com,2.4MB / 821kB
peer9.org1.example.com,2.7MB / 960kB
peer45.org1.example.com,2.85MB / 1.06MB
peer3.org1.example.com,2.75MB / 1.01MB
peer51.org1.example.com,2.73MB / 1.28MB
peer57.org1.example.com,2.95MB / 1.05MB
peer26.org1.example.com,3.02MB / 1.03MB
peer7.org1.example.com,2.63MB / 1.14MB
peer23.org1.example.com,3.04MB / 1.69MB
peer65.org1.example.com,2.74MB / 976kB
peer0.org1.example.com,13.4MB / 37.8MB
peer31.org1.example.com,2.61MB / 929kB
peer56.org1.example.com,3.43MB / 2.42MB
peer52.org1.example.com,2.55MB / 1.05MB
peer92.org1.example.com,2.78MB / 1.13MB
peer78.org1.example.com,3.34MB / 2.21MB
peer43.org1.example.com,2.67MB / 907kB
peer22.org1.example.com,1.85MB / 765kB
peer61.org1.example.com,211kB / 44.9kB
peer25.org1.example.com,2.77MB / 1MB
peer39.org1.example.com,2.74MB / 1.13MB
peer33.org1.example.com,2.93MB / 1.03MB
peer82.org1.example.com,2.86MB / 1.28MB
peer15.org1.example.com,2.73MB / 1.03MB
peer53.org1.example.com,2.58MB / 991kB
peer72.org1.example.com,2.84MB / 1.06MB
peer5.org1.example.com,3.03MB / 1.08MB
peer96.org1.example.com,2.77MB / 1.18MB
peer49.org1.example.com,2.64MB / 1.12MB
peer14.org1.example.com,3.63MB / 2.35MB
1542764843.5117574,mystifying_keldysh,4.02kB / 0B,4019,0.0
1542764843.5117574,peer63.org1.example.com,1.68MB / 1.69MB,1680000,1690000
1542764843.5117574,peer54.org1.example.com,1.59MB / 1.62MB,1590000,1620000
1542764843.5117574,peer95.org1.example.com,1.66MB / 1.76MB,1660000,1760000
1542764843.5117574,peer30.org1.example.com,1.74MB / 1.66MB,1740000,1660000
1542764843.5117574,peer90.org1.example.com,1.74MB / 1.73MB,1740000,1730000
1542764843.5117574,peer55.org1.example.com,1.79MB / 1.56MB,1790000,1560000
1542764843.5117574,peer84.org1.example.com,1.58MB / 1.58MB,1580000,1580000
1542764843.5117574,peer17.org1.example.com,1.67MB / 1.61MB,1670000,1610000
1542764843.5117574,peer13.org1.example.com,1.8MB / 1.85MB,1800000,1850000
1542764843.5117574,peer60.org1.example.com,1.84MB / 2.04MB,1840000,2040000
1542764843.5117574,peer35.org1.example.com,1.8MB / 2MB,1800000,2000000
1542764843.5117574,peer74.org1.example.com,1.74MB / 1.82MB,1740000,1820000
1542764843.5117574,peer29.org1.example.com,1.7MB / 1.93MB,1700000,1930000
1542764843.5117574,peer79.org1.example.com,1.81MB / 1.93MB,1810000,1930000
1542764843.5117574,peer32.org1.example.com,1.92MB / 1.92MB,1920000,1920000
1542764843.5117574,peer97.org1.example.com,1.77MB / 1.72MB,1770000,1720000
1542764843.5117574,peer70.org1.example.com,1.75MB / 1.86MB,1750000,1860000
1542764843.5117574,peer50.org1.example.com,2.07MB / 2.09MB,2069999,2089999
1542764843.5117574,peer62.org1.example.com,2.15MB / 1.99MB,2150000,1990000
1542764843.5117574,peer16.org1.example.com,1.93MB / 2.21MB,1930000,2210000
1542764843.5117574,peer83.org1.example.com,1.84MB / 2.09MB,1840000,2089999
1542764843.5117574,peer87.org1.example.com,1.79MB / 2.03MB,1790000,2029999
1542764843.5117574,peer73.org1.example.com,1.92MB / 1.75MB,1920000,1750000
1542764843.5117574,peer80.org1.example.com,1.86MB / 1.47MB,1860000,1470000
1542764843.5117574,peer34.org1.example.com,1.68MB / 1.19MB,1680000,1190000
1542764843.5117574,peer42.org1.example.com,1.62MB / 2.16MB,1620000,2160000
1542764843.5117574,peer67.org1.example.com,1.96MB / 2.2MB,1960000,2200000
1542764843.5117574,peer27.org1.example.com,2.01MB / 1.81MB,2009999,1810000
1542764843.5117574,peer12.org1.example.com,1.37MB / 1.47MB,1370000,1470000
1542764843.5117574,peer91.org1.example.com,1.92MB / 1.93MB,1920000,1930000
1542764843.5117574,peer99.org1.example.com,2.07MB / 2.26MB,2069999,2260000
1542764843.5117574,peer94.org1.example.com,1.65MB / 1.89MB,1650000,1890000
1542764843.5117574,peer24.org1.example.com,1.87MB / 2.35MB,1870000,2350000
1542764843.5117574,peer88.org1.example.com,1.72MB / 2.09MB,1720000,2089999
1542764843.5117574,peer38.org1.example.com,3.23MB / 2.96MB,3230000,2960000
1542764843.5117574,peer89.org1.example.com,3.59MB / 2.8MB,3590000,2800000
1542764843.5117574,peer59.org1.example.com,3.51MB / 2.85MB,3510000,2850000
1542764843.5117574,peer76.org1.example.com,3.44MB / 3.11MB,3440000,3110000
1542764843.5117574,peer85.org1.example.com,3.63MB / 2.87MB,3630000,2870000
1542764843.5117574,peer1.org1.example.com,9.83MB / 38.4MB,9830000,38400000
1542764843.5117574,peer64.org1.example.com,3.25MB / 2.42MB,3250000,2420000
1542764843.5117574,peer44.org1.example.com,1.85MB / 1.74MB,1850000,1740000
1542764843.5117574,peer66.org1.example.com,3.57MB / 2.94MB,3570000,2940000
1542764843.5117574,peer4.org1.example.com,3.37MB / 2.66MB,3370000,2660000
1542764843.5117574,peer36.org1.example.com,3.5MB / 2.85MB,3500000,2850000
1542764843.5117574,peer69.org1.example.com,3.41MB / 2.58MB,3410000,2580000
1542764843.5117574,peer21.org1.example.com,3.47MB / 2.95MB,3470000,2950000
1542764843.5117574,peer18.org1.example.com,3.16MB / 2.51MB,3160000,2510000
1542764843.5117574,peer19.org1.example.com,3.13MB / 2.75MB,3130000,2750000
1542764843.5117574,orderer.example.com,182kB / 19.5kB,182000,19500
1542764843.5117574,peer46.org1.example.com,3.51MB / 2.94MB,3510000,2940000
1542764843.5117574,peer41.org1.example.com,3.38MB / 2.6MB,3380000,2600000
1542764843.5117574,peer8.org1.example.com,3.53MB / 2.85MB,3530000,2850000
1542764843.5117574,peer86.org1.example.com,3.43MB / 2.71MB,3430000,2710000
1542764843.5117574,peer47.org1.example.com,3.68MB / 2.88MB,3680000,2880000
1542764843.5117574,peer6.org1.example.com,3.71MB / 2.79MB,3710000,2790000
1542764843.5117574,peer75.org1.example.com,3.83MB / 2.95MB,3830000,2950000
1542764843.5117574,peer81.org1.example.com,3.34MB / 2.81MB,3340000,2810000
1542764843.5117574,peer37.org1.example.com,2.35MB / 1.89MB,2350000,1890000
1542764843.5117574,peer28.org1.example.com,2.33MB / 2.05MB,2330000,2049999
1542764843.5117574,peer2.org1.example.com,3.22MB / 2.41MB,3220000,2410000
1542764843.5117574,peer68.org1.example.com,3.2MB / 2.4MB,3200000,2400000
1542764843.5117574,peer48.org1.example.com,2.92MB / 2.16MB,2920000,2160000
1542764843.5117574,peer10.org1.example.com,3.35MB / 2.5MB,3350000,2500000
1542764843.5117574,peer98.org1.example.com,2.91MB / 2.25MB,2910000,2250000
1542764843.5117574,peer93.org1.example.com,3.42MB / 2.52MB,3420000,2520000
1542764843.5117574,peer71.org1.example.com,2.98MB / 1.68MB,2980000,1680000
1542764843.5117574,peer77.org1.example.com,2.22MB / 1.37MB,2220000,1370000
1542764843.5117574,peer58.org1.example.com,3.51MB / 2.7MB,3510000,2700000
1542764843.5117574,peer11.org1.example.com,2.68MB / 933kB,2680000,933000
1542764843.5117574,peer40.org1.example.com,3.11MB / 1.85MB,3110000,1850000
1542764843.5117574,peer20.org1.example.com,2.4MB / 821kB,2400000,821000
1542764843.5117574,peer9.org1.example.com,2.7MB / 960kB,2700000,960000
1542764843.5117574,peer45.org1.example.com,2.85MB / 1.06MB,2850000,1060000
1542764843.5117574,peer3.org1.example.com,2.75MB / 1.01MB,2750000,1010000
1542764843.5117574,peer51.org1.example.com,2.73MB / 1.28MB,2730000,1280000
1542764843.5117574,peer57.org1.example.com,2.95MB / 1.05MB,2950000,1050000
1542764843.5117574,peer26.org1.example.com,3.02MB / 1.03MB,3020000,1030000
1542764843.5117574,peer7.org1.example.com,2.63MB / 1.14MB,2630000,1140000
1542764843.5117574,peer23.org1.example.com,3.04MB / 1.69MB,3040000,1690000
1542764843.5117574,peer65.org1.example.com,2.74MB / 976kB,2740000,976000
1542764843.5117574,peer0.org1.example.com,13.4MB / 37.8MB,13400000,37800000
1542764843.5117574,peer31.org1.example.com,2.61MB / 929kB,2610000,929000
1542764843.5117574,peer56.org1.example.com,3.43MB / 2.42MB,3430000,2420000
1542764843.5117574,peer52.org1.example.com,2.55MB / 1.05MB,2550000,1050000
1542764843.5117574,peer92.org1.example.com,2.78MB / 1.13MB,2780000,1130000
1542764843.5117574,peer78.org1.example.com,3.34MB / 2.21MB,3340000,2210000
1542764843.5117574,peer43.org1.example.com,2.67MB / 907kB,2670000,907000
1542764843.5117574,peer22.org1.example.com,1.85MB / 765kB,1850000,765000
1542764843.5117574,peer61.org1.example.com,211kB / 44.9kB,211000,44900
1542764843.5117574,peer25.org1.example.com,2.77MB / 1MB,2770000,1000000
1542764843.5117574,peer39.org1.example.com,2.74MB / 1.13MB,2740000,1130000
1542764843.5117574,peer33.org1.example.com,2.93MB / 1.03MB,2930000,1030000
1542764843.5117574,peer82.org1.example.com,2.86MB / 1.28MB,2860000,1280000
1542764843.5117574,peer15.org1.example.com,2.73MB / 1.03MB,2730000,1030000
1542764843.5117574,peer53.org1.example.com,2.58MB / 991kB,2580000,991000
1542764843.5117574,peer72.org1.example.com,2.84MB / 1.06MB,2840000,1060000
1542764843.5117574,peer5.org1.example.com,3.03MB / 1.08MB,3030000,1080000
1542764843.5117574,peer96.org1.example.com,2.77MB / 1.18MB,2770000,1180000
1542764843.5117574,peer49.org1.example.com,2.64MB / 1.12MB,2640000,1120000
1542764843.5117574,peer14.org1.example.com,3.63MB / 2.35MB,3630000,2350000

mystifying_keldysh,4.02kB / 0B
peer63.org1.example.com,1.7MB / 1.72MB
peer54.org1.example.com,1.61MB / 1.65MB
peer95.org1.example.com,1.67MB / 1.79MB
peer30.org1.example.com,1.75MB / 1.69MB
peer90.org1.example.com,1.75MB / 1.75MB
peer55.org1.example.com,1.8MB / 1.58MB
peer84.org1.example.com,1.62MB / 1.61MB
peer17.org1.example.com,1.69MB / 1.64MB
peer13.org1.example.com,1.81MB / 1.88MB
peer60.org1.example.com,1.85MB / 2.07MB
peer35.org1.example.com,1.82MB / 2.03MB
peer74.org1.example.com,1.76MB / 1.84MB
peer29.org1.example.com,1.72MB / 1.96MB
peer79.org1.example.com,1.84MB / 1.97MB
peer32.org1.example.com,1.96MB / 1.96MB
peer97.org1.example.com,1.78MB / 1.75MB
peer70.org1.example.com,1.76MB / 1.89MB
peer50.org1.example.com,2.08MB / 2.12MB
peer62.org1.example.com,2.16MB / 2.01MB
peer16.org1.example.com,1.95MB / 2.24MB
peer83.org1.example.com,1.85MB / 2.12MB
peer87.org1.example.com,1.84MB / 2.06MB
peer73.org1.example.com,1.98MB / 1.8MB
peer80.org1.example.com,1.86MB / 1.48MB
peer34.org1.example.com,1.73MB / 1.23MB
peer42.org1.example.com,1.65MB / 2.2MB
peer67.org1.example.com,2.01MB / 2.25MB
peer27.org1.example.com,2.06MB / 1.86MB
peer12.org1.example.com,1.41MB / 1.5MB
peer91.org1.example.com,1.96MB / 1.95MB
peer99.org1.example.com,2.13MB / 2.32MB
peer94.org1.example.com,1.68MB / 1.92MB
peer24.org1.example.com,1.89MB / 2.38MB
peer88.org1.example.com,1.76MB / 2.13MB
peer38.org1.example.com,3.26MB / 3.02MB
peer89.org1.example.com,3.62MB / 2.83MB
peer59.org1.example.com,3.53MB / 2.89MB
peer76.org1.example.com,3.46MB / 3.15MB
peer85.org1.example.com,3.64MB / 2.89MB
peer1.org1.example.com,9.93MB / 38.6MB
peer64.org1.example.com,3.27MB / 2.45MB
peer44.org1.example.com,1.86MB / 1.77MB
peer66.org1.example.com,3.59MB / 2.97MB
peer4.org1.example.com,3.39MB / 2.68MB
peer36.org1.example.com,3.51MB / 2.88MB
peer69.org1.example.com,3.46MB / 2.61MB
peer21.org1.example.com,3.49MB / 2.99MB
peer18.org1.example.com,3.17MB / 2.53MB
peer19.org1.example.com,3.15MB / 2.78MB
orderer.example.com,182kB / 19.5kB
peer46.org1.example.com,3.53MB / 2.97MB
peer41.org1.example.com,3.43MB / 2.63MB
peer8.org1.example.com,3.59MB / 2.9MB
peer86.org1.example.com,3.49MB / 2.75MB
peer47.org1.example.com,3.77MB / 2.95MB
peer6.org1.example.com,3.72MB / 2.81MB
peer75.org1.example.com,3.92MB / 3.01MB
peer81.org1.example.com,3.44MB / 2.88MB
peer37.org1.example.com,2.36MB / 1.91MB
peer28.org1.example.com,2.35MB / 2.07MB
peer2.org1.example.com,3.26MB / 2.43MB
peer68.org1.example.com,3.21MB / 2.42MB
peer48.org1.example.com,2.93MB / 2.22MB
peer10.org1.example.com,3.36MB / 2.52MB
peer98.org1.example.com,2.95MB / 2.27MB
peer93.org1.example.com,3.43MB / 2.54MB
peer71.org1.example.com,2.99MB / 1.68MB
peer77.org1.example.com,2.23MB / 1.38MB
peer58.org1.example.com,3.54MB / 2.73MB
peer11.org1.example.com,2.76MB / 963kB
peer40.org1.example.com,3.2MB / 1.91MB
peer20.org1.example.com,2.4MB / 822kB
peer9.org1.example.com,2.77MB / 1MB
peer45.org1.example.com,2.86MB / 1.08MB
peer3.org1.example.com,2.76MB / 1.02MB
peer51.org1.example.com,2.73MB / 1.28MB
peer57.org1.example.com,3.04MB / 1.1MB
peer26.org1.example.com,3.07MB / 1.06MB
peer7.org1.example.com,2.69MB / 1.17MB
peer23.org1.example.com,3.05MB / 1.7MB
peer65.org1.example.com,2.8MB / 1MB
peer0.org1.example.com,13.6MB / 38MB
peer31.org1.example.com,2.66MB / 933kB
peer56.org1.example.com,3.44MB / 2.45MB
peer52.org1.example.com,2.56MB / 1.05MB
peer92.org1.example.com,2.8MB / 1.16MB
peer78.org1.example.com,3.44MB / 2.28MB
peer43.org1.example.com,2.74MB / 948kB
peer22.org1.example.com,1.86MB / 768kB
peer61.org1.example.com,211kB / 44.9kB
peer25.org1.example.com,2.84MB / 1.03MB
peer39.org1.example.com,2.79MB / 1.15MB
peer33.org1.example.com,3MB / 1.07MB
peer82.org1.example.com,2.94MB / 1.31MB
peer15.org1.example.com,2.74MB / 1.03MB
peer53.org1.example.com,2.58MB / 995kB
peer72.org1.example.com,2.85MB / 1.07MB
peer5.org1.example.com,3.04MB / 1.08MB
peer96.org1.example.com,2.78MB / 1.19MB
peer49.org1.example.com,2.67MB / 1.12MB
peer14.org1.example.com,3.64MB / 2.37MB
1542764847.0756752,mystifying_keldysh,4.02kB / 0B,4019,0.0
1542764847.0756752,peer63.org1.example.com,1.7MB / 1.72MB,1700000,1720000
1542764847.0756752,peer54.org1.example.com,1.61MB / 1.65MB,1610000,1650000
1542764847.0756752,peer95.org1.example.com,1.67MB / 1.79MB,1670000,1790000
1542764847.0756752,peer30.org1.example.com,1.75MB / 1.69MB,1750000,1690000
1542764847.0756752,peer90.org1.example.com,1.75MB / 1.75MB,1750000,1750000
1542764847.0756752,peer55.org1.example.com,1.8MB / 1.58MB,1800000,1580000
1542764847.0756752,peer84.org1.example.com,1.62MB / 1.61MB,1620000,1610000
1542764847.0756752,peer17.org1.example.com,1.69MB / 1.64MB,1690000,1640000
1542764847.0756752,peer13.org1.example.com,1.81MB / 1.88MB,1810000,1880000
1542764847.0756752,peer60.org1.example.com,1.85MB / 2.07MB,1850000,2069999
1542764847.0756752,peer35.org1.example.com,1.82MB / 2.03MB,1820000,2029999
1542764847.0756752,peer74.org1.example.com,1.76MB / 1.84MB,1760000,1840000
1542764847.0756752,peer29.org1.example.com,1.72MB / 1.96MB,1720000,1960000
1542764847.0756752,peer79.org1.example.com,1.84MB / 1.97MB,1840000,1970000
1542764847.0756752,peer32.org1.example.com,1.96MB / 1.96MB,1960000,1960000
1542764847.0756752,peer97.org1.example.com,1.78MB / 1.75MB,1780000,1750000
1542764847.0756752,peer70.org1.example.com,1.76MB / 1.89MB,1760000,1890000
1542764847.0756752,peer50.org1.example.com,2.08MB / 2.12MB,2080000,2120000
1542764847.0756752,peer62.org1.example.com,2.16MB / 2.01MB,2160000,2009999
1542764847.0756752,peer16.org1.example.com,1.95MB / 2.24MB,1950000,2240000
